com.samsung.shealth.exercise,6261011,14
live_data_internal,mission_value,race_target,subset_data,start_longitude,routine_datauuid,total_calorie,completion_status,pace_info_id,activity_type,pace_live_data,sensing_status,source_type,mission_type,tracking_status,program_id,title,reward_status,heart_rate_sample_count,start_latitude,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,custom_id,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.create_sh_ver,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.modify_sh_ver,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid,com.samsung.health.exercise.sweat_loss
cd002b62-51c7-12e4-9d0d-4083b4ee613b.live_data_internal.json,0,,,,,88.0,0,,,,,4,0,,,,0,35,,0.0,,,cd002b62-51c7-12e4-9d0d-4083b4ee613b.location_data_internal.json,,,837750,,,,cd002b62-51c7-12e4-9d0d-4083b4ee613b.com.samsung.health.exercise.location_data.json,2021-05-23 19:59:15.180,1001,,,,104.0,30001,,,,126.0,2021-05-23 20:14:45.497,2021-05-23 20:14:45.497,,2.1944444,,87.0,1448,1119.49,,88.0,,,,UTC-0400,C2yRtg360R,,,cd002b62-51c7-12e4-9d0d-4083b4ee613b.com.samsung.health.exercise.live_data.json,,1.3911358,com.sec.android.app.shealth,,,,2021-05-23 20:13:12.930,cd002b62-51c7-12e4-9d0d-4083b4ee613b,,
348642d2-de44-2205-bda0-6ff21db7dbca.live_data_internal.json,0,,,,,58.0,0,,,,,4,0,,,,0,23,,0.0,,,348642d2-de44-2205-bda0-6ff21db7dbca.location_data_internal.json,,,675900,,,,348642d2-de44-2205-bda0-6ff21db7dbca.com.samsung.health.exercise.location_data.json,2021-07-15 23:06:52.460,1001,,,,84.0,30001,,,,102.0,2021-07-15 23:19:41.076,2021-07-15 23:19:41.076,,1.4938349,,53.0,897,677.37,,58.0,,,,UTC-0400,C2yRtg360R,,,348642d2-de44-2205-bda0-6ff21db7dbca.com.samsung.health.exercise.live_data.json,,1.2916864,com.sec.android.app.shealth,,,,2021-07-15 23:18:08.360,348642d2-de44-2205-bda0-6ff21db7dbca,,
,0,,,,,110.65,0,,,,,4,0,,,,0,0,,0.0,,,,,,1998638,,,,2ec6929d-fea2-af1f-9d5c-eaa0e58b2fea.com.samsung.health.exercise.location_data.json,2018-09-24 00:06:45.833,1001,,,,0.0,,,,,0.0,2018-09-24 00:41:04.393,2018-09-24 00:41:04.393,,1.5,0.0,0.0,,1667.98,,110.65,0.0,,,UTC-0400,PEzvKidhug,,,2ec6929d-fea2-af1f-9d5c-eaa0e58b2fea.com.samsung.health.exercise.live_data.json,,1.0506662,com.sec.android.app.shealth,,,,2018-09-24 00:40:04.471,2ec6929d-fea2-af1f-9d5c-eaa0e58b2fea,,
9609b461-b176-45b9-9836-f50db036ccbc.live_data_internal.json,,,,,,87.0,,,,,9609b461-b176-45b9-9836-f50db036ccbc.sensing_status.json,4,,,,,,630,,,,,9609b461-b176-45b9-9836-f50db036ccbc.location_data_internal.json,,,709695,,,,9609b461-b176-45b9-9836-f50db036ccbc.com.samsung.health.exercise.location_data.json,2022-09-30 20:51:26.095,1001,,,,96.0,30001,,,,116.0,2022-09-30 21:04:51.715,2022-09-30 21:04:51.715,,1.6666666,82.17615,70.0,972,795.45,,87.0,101.0,,,UTC-0400,fOrMnGyNlI,,,9609b461-b176-45b9-9836-f50db036ccbc.com.samsung.health.exercise.live_data.json,,1.1208336,com.sec.android.app.shealth,,,,2022-09-30 21:03:15.790,9609b461-b176-45b9-9836-f50db036ccbc,,
f677949e-42e2-976a-5e28-b0977f350e02.live_data_internal.json,0,,,,,184.94525,0,,,,,1,0,,,,1,1900,,0.0,,,f677949e-42e2-976a-5e28-b0977f350e02.location_data_internal.json,,,2039190,,,,f677949e-42e2-976a-5e28-b0977f350e02.com.samsung.health.exercise.location_data.json,2020-08-21 19:53:06.550,1001,,269.07623,0.0,128.0,30001,,257.43625,,160.0,2020-08-21 23:18:07.532,2020-08-21 20:43:24.305,,1.595,99.68664,79.0,3388,2859.913,,163.372,121.328,0.0,,UTC-0400,PEzvKidhug,,,f677949e-42e2-976a-5e28-b0977f350e02.com.samsung.health.exercise.live_data.json,,1.402475,com.sec.android.app.shealth,,,,2020-08-21 20:43:24.250,f677949e-42e2-976a-5e28-b0977f350e02,,
2d1cadcb-f495-4f26-bcb4-134cbc92d6f5.live_data_internal.json,,,,,,90.20513,,,,,2d1cadcb-f495-4f26-bcb4-134cbc92d6f5.sensing_status.json,7,,,,,1,716,,,,,2d1cadcb-f495-4f26-bcb4-134cbc92d6f5.location_data_internal.json,,,897995,,,,2d1cadcb-f495-4f26-bcb4-134cbc92d6f5.com.samsung.health.exercise.location_data.json,2022-07-01 01:17:42.034,1001,,291.221,,108.0,30001,,284.948,,126.0,2022-07-01 01:55:38.139,2022-07-01 01:32:51.477,,1.1111112,88.73101,78.0,1328,962.088,,90.075,94.0,26.229,,UTC-0400,enBdMyKVSw,,,2d1cadcb-f495-4f26-bcb4-134cbc92d6f5.com.samsung.health.exercise.live_data.json,,1.0713735,com.sec.android.app.shealth,,,,2022-07-01 01:32:45.527,2d1cadcb-f495-4f26-bcb4-134cbc92d6f5,,
,0,,,,,65.66,0,,,,,4,0,,,,0,0,,0.0,,,,,,1111938,,,,14e5d460-dbdb-1a93-879a-b849eb28517b.com.samsung.health.exercise.location_data.json,2020-01-01 23:15:04.204,1001,,,,0.0,,,,,0.0,2020-01-01 23:34:37.946,2020-01-01 23:34:37.946,,1.3888888,0.0,0.0,,1001.26,,65.66,0.0,,,UTC-0600,PEzvKidhug,,,14e5d460-dbdb-1a93-879a-b849eb28517b.com.samsung.health.exercise.live_data.json,,1.1186566,com.sec.android.app.shealth,,,,2020-01-01 23:33:36.142,14e5d460-dbdb-1a93-879a-b849eb28517b,,
,0,,,,,55.0,0,,,,,4,0,,,,0,,,0.0,,,,,,857561,,,,3238b833-8087-1964-b8ac-3ce5b03059b9.com.samsung.health.exercise.location_data.json,2020-10-20 03:04:58.882,1001,,,,,30001,,,,,2020-10-20 03:20:17.456,2020-10-20 03:20:17.456,,1.3831674,,,1317,957.7,,55.0,,,,UTC-0400,PEzvKidhug,,,3238b833-8087-1964-b8ac-3ce5b03059b9.com.samsung.health.exercise.live_data.json,,1.2712176,com.sec.android.app.shealth,,,,2020-10-20 03:19:16.443,3238b833-8087-1964-b8ac-3ce5b03059b9,,
98c666e8-434a-4600-9072-852770cd212b.live_data_internal.json,,,,,,143.0,,,,,98c666e8-434a-4600-9072-852770cd212b.sensing_status.json,4,,,,,,1128,,,,,98c666e8-434a-4600-9072-852770cd212b.location_data_internal.json,,,1227110,,,,98c666e8-434a-4600-9072-852770cd212b.com.samsung.health.exercise.location_data.json,2022-10-12 20:20:32.391,1001,,,,100.0,30001,,,,115.0,2022-10-12 20:42:37.159,2022-10-12 20:42:37.159,,1.75,82.82876,77.0,1694,1326.89,,143.0,103.0,,,UTC-0400,fOrMnGyNlI,,,98c666e8-434a-4600-9072-852770cd212b.com.samsung.health.exercise.live_data.json,,1.081313,com.sec.android.app.shealth,,,,2022-10-12 20:40:59.501,98c666e8-434a-4600-9072-852770cd212b,,
,0,,,,,58.0,0,,,,,4,0,,,,0,,,0.0,,,,,,881561,,,,4e13c02f-de89-f0d7-dda8-11841a713959.com.samsung.health.exercise.location_data.json,2020-11-17 03:54:29.823,1001,,,,,30001,,,,,2020-11-17 04:10:11.397,2020-11-17 04:10:11.397,,1.395249,,,1384,1010.04,,58.0,,,,UTC-0500,PEzvKidhug,,,4e13c02f-de89-f0d7-dda8-11841a713959.com.samsung.health.exercise.live_data.json,,1.3071866,com.sec.android.app.shealth,,,,2020-11-17 04:09:11.384,4e13c02f-de89-f0d7-dda8-11841a713959,,
,0,,,,,66.0,0,,,,,4,0,,,,0,,,0.0,,,,,,975735,,,,36d3b5b3-bcee-03cd-2d35-0fadb57f95ad.com.samsung.health.exercise.location_data.json,2020-11-03 03:09:35.287,1001,,,,,30001,,,,,2020-11-03 03:26:51.533,2020-11-03 03:26:51.533,,1.4033333,,,1428,1049.187,,66.0,,,,UTC-0500,PEzvKidhug,,,36d3b5b3-bcee-03cd-2d35-0fadb57f95ad.com.samsung.health.exercise.live_data.json,,1.3420748,com.sec.android.app.shealth,,,,2020-11-03 03:25:51.022,36d3b5b3-bcee-03cd-2d35-0fadb57f95ad,,
,0,,,,,177.0,0,,,,,4,0,,,,0,,,0.0,,,,,,2437570,,,,9a9c9a1b-628b-93f0-9401-9c48bde75323.com.samsung.health.exercise.location_data.json,2020-10-29 22:46:57.552,1001,,,,,30001,,,,,2020-10-29 23:28:37.585,2020-10-29 23:28:37.585,,1.6388888,,,3794,2855.787,,177.0,,,,UTC-0400,PEzvKidhug,,,9a9c9a1b-628b-93f0-9401-9c48bde75323.com.samsung.health.exercise.live_data.json,,1.3450437,com.sec.android.app.shealth,,,,2020-10-29 23:27:35.122,9a9c9a1b-628b-93f0-9401-9c48bde75323,,
,0,,,,,55.1,0,,,,,4,0,,,,0,0,,0.0,,,,,,958667,,,,683e0656-12e1-0bd7-fddd-9c33a2efe50e.com.samsung.health.exercise.location_data.json,2019-10-25 19:05:16.581,1001,,,,0.0,,,,,0.0,2019-10-25 19:22:17.417,2019-10-25 19:22:17.417,,1.2777778,0.0,0.0,,859.33,,55.1,0.0,,,UTC-0400,PEzvKidhug,,,683e0656-12e1-0bd7-fddd-9c33a2efe50e.com.samsung.health.exercise.live_data.json,,1.0980483,com.sec.android.app.shealth,,,,2019-10-25 19:21:15.248,683e0656-12e1-0bd7-fddd-9c33a2efe50e,,
a68b753f-4649-11cf-3cb6-7c891bc5b4a1.live_data_internal.json,0,,,,,134.873,0,,,,,1,0,,,,1,1648,,0.0,,,a68b753f-4649-11cf-3cb6-7c891bc5b4a1.location_data_internal.json,,,1660450,,,,a68b753f-4649-11cf-3cb6-7c891bc5b4a1.com.samsung.health.exercise.location_data.json,2020-08-29 21:05:23.220,1001,,263.96716,0.0,121.0,30001,,256.26413,,150.0,2020-08-30 21:37:30.349,2020-08-30 19:00:38.376,,1.4659641,101.796585,94.0,2817,2434.16,,134.873,111.957,0.0,,UTC-0400,PEzvKidhug,,,a68b753f-4649-11cf-3cb6-7c891bc5b4a1.com.samsung.health.exercise.live_data.json,,1.4659641,com.sec.android.app.shealth,,,,2020-08-29 21:33:03.670,a68b753f-4649-11cf-3cb6-7c891bc5b4a1,,
c5702757-b151-5bb1-bce9-9eedbf8f82b8.live_data_internal.json,0,,,,,365.42963,0,,,,c5702757-b151-5bb1-bce9-9eedbf8f82b8.sensing_status.json,7,0,,,,1,1242,,0.0,,,c5702757-b151-5bb1-bce9-9eedbf8f82b8.location_data_internal.json,,,2515309,,,,c5702757-b151-5bb1-bce9-9eedbf8f82b8.com.samsung.health.exercise.location_data.json,2021-04-20 21:35:51.040,1001,,280.74518,,120.0,30001,,267.1055,,139.0,2021-08-25 22:16:28.016,2021-04-20 22:31:36.132,,1.571,95.22183,79.0,3987,2862.311,,345.763,122.005,,,UTC-0400,C2yRtg360R,,,c5702757-b151-5bb1-bce9-9eedbf8f82b8.com.samsung.health.exercise.live_data.json,,1.1379555,com.sec.android.app.shealth,,,,2021-04-20 22:31:34.940,c5702757-b151-5bb1-bce9-9eedbf8f82b8,,
,0,,,,,94.0,0,,,,,4,0,,,,0,,,0.0,,,,,,1227426,,,,1840f1df-73e8-2c78-ce45-1cc85cf3febf.com.samsung.health.exercise.location_data.json,2021-03-10 20:34:26.716,1001,,,,,30001,,,,,2021-03-10 20:55:55.399,2021-03-10 20:55:55.399,,1.5,,,1969,1435.6,,94.0,,,,UTC-0500,PEzvKidhug,,,1840f1df-73e8-2c78-ce45-1cc85cf3febf.com.samsung.health.exercise.live_data.json,,1.2620783,com.sec.android.app.shealth,,,,2021-03-10 20:54:54.142,1840f1df-73e8-2c78-ce45-1cc85cf3febf,,
,0,,,,,179.941,0,,,,,4,0,,,,0,0,,0.0,,,,,,894818,,,,ddd1d83e-327e-7bea-8d2b-728ae86e8e15.com.samsung.health.exercise.location_data.json,2019-05-22 19:21:04.832,11007,,,,0.0,,,,,0.0,2019-05-22 19:38:05.558,2019-05-22 19:38:05.558,,,0.0,0.0,,,,179.941,0.0,,,UTC-0400,PEzvKidhug,,,ddd1d83e-327e-7bea-8d2b-728ae86e8e15.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2019-05-22 19:35:59.650,ddd1d83e-327e-7bea-8d2b-728ae86e8e15,,
6b8cd34a-ed9a-f370-2311-011359d69dd6.live_data_internal.json,0,,,,,254.07079,0,,,,,1,0,,,,1,1961,,0.0,,,6b8cd34a-ed9a-f370-2311-011359d69dd6.location_data_internal.json,,,2805390,,,,6b8cd34a-ed9a-f370-2311-011359d69dd6.com.samsung.health.exercise.location_data.json,2020-09-09 22:43:24.230,1001,,264.0179,0.0,150.0,30001,,250.00636,,175.0,2020-09-10 02:09:27.404,2020-09-09 23:49:43.577,,1.842,99.36586,128.0,4646,3910.174,,228.216,134.607,0.0,,UTC-0400,PEzvKidhug,,,6b8cd34a-ed9a-f370-2311-011359d69dd6.com.samsung.health.exercise.live_data.json,,1.3938076,com.sec.android.app.shealth,,,,2020-09-09 23:49:42.330,6b8cd34a-ed9a-f370-2311-011359d69dd6,,
,0,,,,,41.82,0,,,,,4,0,,,,0,0,,0.0,,,,,,760087,,,,a0b2e173-bb7c-dfa2-31b7-6d7f401ac8d3.com.samsung.health.exercise.location_data.json,2018-09-14 23:12:20.101,1001,,,,0.0,,,,,0.0,2018-09-14 23:26:00.402,2018-09-14 23:26:00.402,,1.1944444,0.0,0.0,,638.63,,41.82,0.0,,,UTC-0400,PEzvKidhug,,,a0b2e173-bb7c-dfa2-31b7-6d7f401ac8d3.com.samsung.health.exercise.live_data.json,,1.0279262,com.sec.android.app.shealth,,,,2018-09-14 23:25:00.188,a0b2e173-bb7c-dfa2-31b7-6d7f401ac8d3,,
8ce377ef-a685-4301-ad23-487392421975.live_data_internal.json,0,,,,,248.0,0,,,,,4,0,,,,0,165,,0.0,,,8ce377ef-a685-4301-ad23-487392421975.location_data_internal.json,,,2104320,,,,8ce377ef-a685-4301-ad23-487392421975.com.samsung.health.exercise.location_data.json,2021-07-01 17:29:38.240,1001,,,,112.0,30001,,,,135.0,2021-07-01 18:06:15.945,2021-07-01 18:06:15.945,,1.3333334,,97.0,3528,2633.461,,248.0,,,,UTC-0400,C2yRtg360R,,,8ce377ef-a685-4301-ad23-487392421975.com.samsung.health.exercise.live_data.json,,1.2874464,com.sec.android.app.shealth,,,,2021-07-01 18:04:42.560,8ce377ef-a685-4301-ad23-487392421975,,
,0,,,,,60.94,0,,,,,4,0,,,,0,0,,0.0,,,,,,1087067,,,,cff4d8a3-bb6d-4f4f-09b3-63d0bb2084d3.com.samsung.health.exercise.location_data.json,2018-09-22 15:42:41.006,1001,,,,0.0,,,,,0.0,2018-09-22 16:01:50.410,2018-09-22 16:01:50.410,,1.8055556,0.0,0.0,,934.04,,60.94,0.0,,,UTC-0400,PEzvKidhug,,,cff4d8a3-bb6d-4f4f-09b3-63d0bb2084d3.com.samsung.health.exercise.live_data.json,,1.0928693,com.sec.android.app.shealth,,,,2018-09-22 16:00:48.073,cff4d8a3-bb6d-4f4f-09b3-63d0bb2084d3,,
827c25fd-1c7e-4fca-8a61-006f06842231.live_data_internal.json,,,,,,118.0,,,,,827c25fd-1c7e-4fca-8a61-006f06842231.sensing_status.json,4,,,,,,954,,,,,827c25fd-1c7e-4fca-8a61-006f06842231.location_data_internal.json,,,1135349,,,,827c25fd-1c7e-4fca-8a61-006f06842231.com.samsung.health.exercise.location_data.json,2022-10-08 19:42:56.406,1001,,,,103.0,30001,,,,123.0,2022-10-08 20:03:28.770,2022-10-08 20:03:28.770,,1.3333334,67.80294,83.0,1283,977.84,,118.0,103.0,,,UTC-0400,enBdMyKVSw,,,827c25fd-1c7e-4fca-8a61-006f06842231.com.samsung.health.exercise.live_data.json,,0.8612682,com.sec.android.app.shealth,,,,2022-10-08 20:01:51.755,827c25fd-1c7e-4fca-8a61-006f06842231,,
,0,,,,,93.73,0,,,,,4,0,,,,0,0,,0.0,,,,,,1548350,,,,4a41285c-9560-f65c-cc67-0e2e9986af14.com.samsung.health.exercise.location_data.json,2020-03-26 22:05:45.222,1001,,,,0.0,,,,,0.0,2020-03-26 22:32:34.357,2020-03-26 22:32:34.357,,1.1944444,0.0,0.0,,1314.219,,93.73,0.0,,,UTC-0400,PEzvKidhug,,,4a41285c-9560-f65c-cc67-0e2e9986af14.com.samsung.health.exercise.live_data.json,,0.94798166,com.sec.android.app.shealth,,,,2020-03-26 22:31:33.572,4a41285c-9560-f65c-cc67-0e2e9986af14,,
290ecc1d-b9df-734f-f5d5-1a77562bf26b.live_data_internal.json,0,,,,,245.0,0,,,,,4,0,,,,0,184,,0.0,,,290ecc1d-b9df-734f-f5d5-1a77562bf26b.location_data_internal.json,,,2121210,,,,290ecc1d-b9df-734f-f5d5-1a77562bf26b.com.samsung.health.exercise.location_data.json,2021-06-27 19:12:50.610,1001,,,,109.0,30001,,,,129.0,2021-06-27 19:49:44.381,2021-06-27 19:49:44.381,,1.4166666,,95.0,3610,2706.252,,245.0,,,,UTC-0400,C2yRtg360R,,,290ecc1d-b9df-734f-f5d5-1a77562bf26b.com.samsung.health.exercise.live_data.json,,1.3055642,com.sec.android.app.shealth,,,,2021-06-27 19:48:11.820,290ecc1d-b9df-734f-f5d5-1a77562bf26b,,
,0,,,,,60.0,0,,,,,4,0,,,,0,,,0.0,,,,,,985132,,,,c3fcc4cd-7a5e-803c-82d9-f2a16b577011.com.samsung.health.exercise.location_data.json,2021-02-25 02:43:44.665,1001,,,,,30001,,,,,2021-02-25 03:01:11.476,2021-02-25 03:01:11.476,,1.6111112,,,1403,1028.03,,60.0,,,,UTC-0500,PEzvKidhug,,,c3fcc4cd-7a5e-803c-82d9-f2a16b577011.com.samsung.health.exercise.live_data.json,,1.2808028,com.sec.android.app.shealth,,,,2021-02-25 03:00:09.797,c3fcc4cd-7a5e-803c-82d9-f2a16b577011,,
,,,,,,,1,,,,,4,0,0,,,,,,,,,,,,754842,,,,,2020-08-29 21:19:00.000,1001,,,,,,,,,,2020-08-29 21:34:19.588,2020-08-29 21:34:19.588,,1.3611112,,,,988.0,,51.579998,,,,UTC-0400,cfxbbbfj2r,,,6ce03105-bec3-47a2-bdc6-f9718822063c.com.samsung.health.exercise.live_data.json,,1.3088832,com.sec.android.app.shealth,,,,2020-08-29 21:31:34.000,6ce03105-bec3-47a2-bdc6-f9718822063c,,
0dbe9f8a-07e5-7ec1-8301-c53c9034d561.live_data_internal.json,0,,,,,167.09274,0,,,,,1,0,,,,1,1981,,0.0,,,0dbe9f8a-07e5-7ec1-8301-c53c9034d561.location_data_internal.json,,,2048880,,,,0dbe9f8a-07e5-7ec1-8301-c53c9034d561.com.samsung.health.exercise.location_data.json,2020-08-31 19:49:46.410,1001,,281.43457,3.729,128.0,30001,,268.75513,,156.0,2020-08-31 20:35:03.061,2020-08-31 20:24:14.211,,1.668,101.17723,103.0,3455,2918.662,,166.71,115.214,0.0,,UTC-0400,PEzvKidhug,,,0dbe9f8a-07e5-7ec1-8301-c53c9034d561.com.samsung.health.exercise.live_data.json,,1.4245158,com.sec.android.app.shealth,,,,2020-08-31 20:24:12.650,0dbe9f8a-07e5-7ec1-8301-c53c9034d561,,
,0,,,,,366.0,0,,,,,4,0,,,,0,,,0.0,,,,,,3913930,,,,06b392f9-fad7-89a6-fca4-f02185b7cdd0.com.samsung.health.exercise.location_data.json,2021-03-29 20:38:39.500,1001,,,,,30001,,,,,2021-03-29 21:44:56.432,2021-03-29 21:44:56.432,,1.5277778,,,6308,4608.634,,366.0,,,,UTC-0400,C2yRtg360R,,,06b392f9-fad7-89a6-fca4-f02185b7cdd0.com.samsung.health.exercise.live_data.json,,1.3045447,com.sec.android.app.shealth,,,,2021-03-29 21:43:53.430,06b392f9-fad7-89a6-fca4-f02185b7cdd0,,
,0,,,,,61.0,0,,,,,4,0,,,,0,,,0.0,,,,,,851760,,,,bdfe5df4-ef53-38f3-55e6-b3de061ee5b8.com.samsung.health.exercise.location_data.json,2020-09-20 02:52:27.877,1001,,,,,30001,,,,,2020-09-20 03:07:40.295,2020-09-20 03:07:40.295,,1.4444444,,,1281,933.741,,61.0,,,,UTC-0400,PEzvKidhug,,,bdfe5df4-ef53-38f3-55e6-b3de061ee5b8.com.samsung.health.exercise.live_data.json,,1.2956946,com.sec.android.app.shealth,,,,2020-09-20 03:06:39.637,bdfe5df4-ef53-38f3-55e6-b3de061ee5b8,,
,0,,,,,57.0,0,,,,,4,0,,,,0,,,0.0,,,,,,861332,,,,bdee7b8c-a380-0dba-bdc7-01a09d8a522d.com.samsung.health.exercise.location_data.json,2021-01-01 20:55:30.189,1001,,,,,30001,,,,,2021-01-01 21:10:52.585,2021-01-01 21:10:52.585,,1.3333334,,,1387,1015.58,,57.0,,,,UTC-0500,PEzvKidhug,,,bdee7b8c-a380-0dba-bdc7-01a09d8a522d.com.samsung.health.exercise.live_data.json,,1.2599667,com.sec.android.app.shealth,,,,2021-01-01 21:09:51.521,bdee7b8c-a380-0dba-bdc7-01a09d8a522d,,
,0,,,,,46.68,0,,,,,4,0,,,,0,0,,0.0,,,,,,805312,,,,1760d893-b001-9af9-2f29-52b70570efea.com.samsung.health.exercise.location_data.json,2018-09-23 22:47:23.058,1001,,,,0.0,,,,,0.0,2018-09-23 23:01:48.457,2018-09-23 23:01:48.457,,1.1666666,0.0,0.0,,671.39,,46.68,0.0,,,UTC-0400,PEzvKidhug,,,1760d893-b001-9af9-2f29-52b70570efea.com.samsung.health.exercise.live_data.json,,1.0097135,com.sec.android.app.shealth,,,,2018-09-23 23:00:48.370,1760d893-b001-9af9-2f29-52b70570efea,,
,0,,,,,183.0,0,,,,,4,0,,,,0,,,0.0,,,,,,2446991,,,,3871bd93-3157-4703-5da5-777f1baeca6a.com.samsung.health.exercise.location_data.json,2020-09-26 01:17:29.472,1001,,,,,30001,,,,,2020-09-26 01:59:18.127,2020-09-26 01:59:18.127,,1.4505647,,,3977,2936.14,,183.0,,,,UTC-0400,PEzvKidhug,,,3871bd93-3157-4703-5da5-777f1baeca6a.com.samsung.health.exercise.live_data.json,,1.2620227,com.sec.android.app.shealth,,,,2020-09-26 01:58:16.463,3871bd93-3157-4703-5da5-777f1baeca6a,,
,0,,,,,380.0,0,,,,,4,0,,,,0,,,0.0,,,,,,4846526,,,,6857a189-2d50-5761-66ae-7a8a7ad9cb98.com.samsung.health.exercise.location_data.json,2020-10-03 15:15:54.869,1001,,,,,30001,,,,,2020-10-03 16:37:43.122,2020-10-03 16:37:43.122,,1.5833334,,,8055,5804.27,,380.0,,,,UTC-0400,PEzvKidhug,,,6857a189-2d50-5761-66ae-7a8a7ad9cb98.com.samsung.health.exercise.live_data.json,,1.2886666,com.sec.android.app.shealth,,,,2020-10-03 16:36:41.395,6857a189-2d50-5761-66ae-7a8a7ad9cb98,,
5d7951d2-706c-8554-3e67-580a00cc3320.live_data_internal.json,0,,,,,277.0,0,,,,,4,0,,,,0,210,,0.0,,,5d7951d2-706c-8554-3e67-580a00cc3320.location_data_internal.json,,,2253670,,,,5d7951d2-706c-8554-3e67-580a00cc3320.com.samsung.health.exercise.location_data.json,2021-06-24 19:23:44.300,1001,,,,113.0,30001,,,,134.0,2021-06-24 20:02:52.450,2021-06-24 20:02:52.450,,1.5555556,,100.0,3711,2779.977,,277.0,,,,UTC-0400,C2yRtg360R,,,5d7951d2-706c-8554-3e67-580a00cc3320.com.samsung.health.exercise.live_data.json,,1.287646,com.sec.android.app.shealth,,,,2021-06-24 20:01:17.970,5d7951d2-706c-8554-3e67-580a00cc3320,,
,0,,,,,49.27,0,,,,,4,0,,,,0,0,,0.0,,,,,,806345,,,,db9fd81f-dd0f-0f47-8b48-4d0dca592af2.com.samsung.health.exercise.location_data.json,2019-11-03 17:59:07.179,1001,,,,0.0,,,,,0.0,2019-11-03 18:13:34.402,2019-11-03 18:13:34.402,,1.1111112,0.0,0.0,,727.018,,49.27,0.0,,,UTC-0500,PEzvKidhug,,,db9fd81f-dd0f-0f47-8b48-4d0dca592af2.com.samsung.health.exercise.live_data.json,,1.0224751,com.sec.android.app.shealth,,,,2019-11-03 18:12:33.524,db9fd81f-dd0f-0f47-8b48-4d0dca592af2,,
5c00f7c3-fc9e-4b1f-f91c-80d50a6c84dc.live_data_internal.json,0,,,,,271.0,0,,,,,4,0,,,,0,201,,0.0,,,5c00f7c3-fc9e-4b1f-f91c-80d50a6c84dc.location_data_internal.json,,,2202040,,,,5c00f7c3-fc9e-4b1f-f91c-80d50a6c84dc.com.samsung.health.exercise.location_data.json,2021-07-21 22:28:58.490,1001,,,,112.0,30001,,,,131.0,2021-07-21 23:07:14.121,2021-07-21 23:07:14.121,,1.4057059,,53.0,3532,2638.019,,271.0,,,,UTC-0400,C2yRtg360R,,,5c00f7c3-fc9e-4b1f-f91c-80d50a6c84dc.com.samsung.health.exercise.live_data.json,,1.2802179,com.sec.android.app.shealth,,,,2021-07-21 23:05:40.530,5c00f7c3-fc9e-4b1f-f91c-80d50a6c84dc,,
74f72145-a98e-bcd9-eb73-6934b0a7e3d2.live_data_internal.json,0,,,,,69.0,0,,,,,4,0,,,,0,13,,0.0,,,74f72145-a98e-bcd9-eb73-6934b0a7e3d2.location_data_internal.json,,,690670,,,,74f72145-a98e-bcd9-eb73-6934b0a7e3d2.com.samsung.health.exercise.location_data.json,2021-05-23 23:27:16.510,1001,,,,117.0,30001,,,,128.0,2021-05-23 23:40:19.693,2021-05-23 23:40:19.693,,2.25,,85.0,1120,920.33,,69.0,,,,UTC-0400,C2yRtg360R,,,74f72145-a98e-bcd9-eb73-6934b0a7e3d2.com.samsung.health.exercise.live_data.json,,1.7785223,com.sec.android.app.shealth,,,,2021-05-23 23:38:47.180,74f72145-a98e-bcd9-eb73-6934b0a7e3d2,,
